title,region,region_name,region_parent_name,price,property_size,bedrooms,bathrooms,furnishing,is_boost,content_name
"2bdrm Bungalow in Valley View Estate, Iyana Ipaja for sale","Ipaja, Iyana Ipaja",Iyana Ipaja,Ipaja,"₦ 35,000,000",200.0,2,3,Unfurnished,enterprise,"2bdrm Bungalow in Valley View Estate, Iyana Ipaja for sale"
"4bdrm Duplex in Golf Annex, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,"₦ 130,000,000",400.0,4,5,Unfurnished,enterprise,"4bdrm Duplex in Golf Annex, Enugu for sale"
4bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,"₦ 120,000,000",350.0,4,4,Unfurnished,enterprise,4bdrm Duplex in Ajah for sale
5bdrm Duplex in Osapa london for sale,"Lekki, Osapa london",Osapa london,Lekki,"₦ 1,750,000,000",350.0,5,5,Unfurnished,enterprise,5bdrm Duplex in Osapa london for sale
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 2,000,000,000",400.0,5,5,Semi-Furnished,enterprise,5bdrm Duplex in Lekki for sale
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 700,000,000",350.0,5,5,Unfurnished,enterprise,5bdrm Duplex in Lekki for sale
"4bdrm Duplex in Royal Garden Estate, Obio-Akpor for sale","Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,"₦ 250,000,000",300.0,4,4,Semi-Furnished,enterprise,"4bdrm Duplex in Royal Garden Estate, Obio-Akpor for sale"
"3bdrm Townhouse/Terrace in Hall 7, Life Camp for sale","Gwarinpa, Life Camp",Life Camp,Gwarinpa,"₦ 150,000,000",350.0,3,3,Unfurnished,enterprise,"3bdrm Townhouse/Terrace in Hall 7, Life Camp for sale"
"5bdrm Duplex in Secured Estate, Omole Phase 2 for sale","Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,"₦ 700,000,000",300.0,5,5,Semi-Furnished,enterprise,"5bdrm Duplex in Secured Estate, Omole Phase 2 for sale"
4bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Ajah,"₦ 180,000,000",400.0,4,4,Unfurnished,enterprise,4bdrm Duplex in Sangotedo for sale
4bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Ajah,"₦ 360,000,000",350.0,4,4,Semi-Furnished,enterprise,4bdrm Duplex in Sangotedo for sale
5bdrm Duplex in Megamond Estate for sale,"Lekki, Ikota",Ikota,Lekki,"₦ 650,000,000",500.0,5,6,Semi-Furnished,enterprise,5bdrm Duplex in Megamond Estate for sale
5bdrm House in Chevron Drive Lekki for sale,"Lekki, Chevron",Chevron,Lekki,"₦ 800,000,000",600.0,5,6,Semi-Furnished,enterprise,5bdrm House in Chevron Drive Lekki for sale
5bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,"₦ 1,500,000,000",400.0,5,5,Semi-Furnished,enterprise,5bdrm Duplex in Chevron for sale
"5bdrm Duplex in River Park Estate, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),"₦ 280,000,000",550.0,5,6,Unfurnished,enterprise,"5bdrm Duplex in River Park Estate, Lugbe District for sale"
4bdrm Duplex in Banana Island for sale,"Ikoyi, Banana Island",Banana Island,Ikoyi,"₦ 2,700,000,000",350.0,4,4,Unfurnished,enterprise,4bdrm Duplex in Banana Island for sale
4bdrm Duplex in Guzape District for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),"₦ 400,000,000",300.0,4,4,Semi-Furnished,enterprise,4bdrm Duplex in Guzape District for sale
4bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 750,000,000",250.0,4,4,Unfurnished,enterprise,4bdrm Duplex in Lekki Phase 1 for sale
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 350,000,000",250.0,5,5,Unfurnished,enterprise,5bdrm Duplex in Lekki for sale
4bdrm Duplex in Gbalajam Woji for sale,"Port-Harcourt, Woji",Woji,Port-Harcourt,"₦ 330,000,000",330.0,4,4,Semi-Furnished,enterprise,4bdrm Duplex in Gbalajam Woji for sale
3bdrm Block of Flats in Gwarinpa for sale,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),"₦ 200,000,000",300.0,3,3,Unfurnished,enterprise,3bdrm Block of Flats in Gwarinpa for sale
4bdrm Townhouse/Terrace in Lifecamp for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,"₦ 300,000,000",300.0,4,4,Unfurnished,enterprise,4bdrm Townhouse/Terrace in Lifecamp for sale
"3bdrm Duplex in Naf Harmony Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,"₦ 300,000,000",465.0,3,4,Semi-Furnished,enterprise,"3bdrm Duplex in Naf Harmony Estate, Port-Harcourt for sale"
5bdrm Duplex in Ada George Port for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,"₦ 400,000,000",955.0,5,7,Semi-Furnished,enterprise,5bdrm Duplex in Ada George Port for sale
"4bdrm Duplex in Secured Estate, Omole Phase 1 for sale","Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,"₦ 670,000,000",300.0,4,4,Semi-Furnished,enterprise,"4bdrm Duplex in Secured Estate, Omole Phase 1 for sale"
5bdrm Duplex in Osapa London Lekki for sale,"Lekki, Osapa london",Osapa london,Lekki,"₦ 1,650,000,000",1000.0,5,6,Semi-Furnished,enterprise,5bdrm Duplex in Osapa London Lekki for sale
Furnished 4bdrm Maisonette in Banana Island for sale,"Ikoyi, Banana Island",Banana Island,Ikoyi,"₦ 4,500,000,000",1000.0,4,1,Furnished,enterprise,Furnished 4bdrm Maisonette in Banana Island for sale
"5bdrm Duplex in Naf Valley Estate, Asokoro for sale","Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),"₦ 650,000,000",820.0,5,5,Unfurnished,enterprise,"5bdrm Duplex in Naf Valley Estate, Asokoro for sale"
4bdrm Duplex in Agungi for sale,"Lekki, Agungi",Agungi,Lekki,"₦ 320,000,000",320.0,4,4,Unfurnished,False,4bdrm Duplex in Agungi for sale
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 1,300,000,000",500.0,5,5,Semi-Furnished,enterprise,5bdrm Duplex in Lekki for sale
5bdrm Duplex in Omole Phase 1 for sale,"Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,"₦ 850,000,000",400.0,5,5,Unfurnished,enterprise,5bdrm Duplex in Omole Phase 1 for sale
4bdrm Duplex in Guzape District for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),"₦ 450,000,000",200.0,4,4,Semi-Furnished,enterprise,4bdrm Duplex in Guzape District for sale
5bdrm Duplex in Off Lekki-Epe Expressway for sale,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Ajah,"₦ 700,000,000",450.0,5,5,Semi-Furnished,enterprise,5bdrm Duplex in Off Lekki-Epe Expressway for sale
5bdrm Duplex in Maitama for sale,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),"₦ 2,000,000,000",700.0,5,6,Unfurnished,enterprise,5bdrm Duplex in Maitama for sale
3bdrm Duplex in Pen Cinema for sale,"Agege, Pen Cinema",Pen Cinema,Agege,"₦ 140,000,000",1000.0,3,1,Unfurnished,enterprise,3bdrm Duplex in Pen Cinema for sale
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 650,000,000",450.0,5,5,Semi-Furnished,enterprise,5bdrm Duplex in Lekki for sale
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 470,000,000",400.0,5,5,Semi-Furnished,enterprise,5bdrm Duplex in Lekki for sale
Furnished 4bdrm Duplex in Sangotedo Lagos for sale,"Ajah, Sangotedo",Sangotedo,Ajah,"₦ 240,000,000",767.0,4,3,Furnished,enterprise,Furnished 4bdrm Duplex in Sangotedo Lagos for sale
4bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,"₦ 170,000,000",250.0,4,4,Unfurnished,enterprise,4bdrm Duplex in Ajah for sale
"3bdrm Bungalow in Ada George, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,"₦ 100,000,000",465.0,3,3,Semi-Furnished,enterprise,"3bdrm Bungalow in Ada George, Port-Harcourt for sale"
5bdrm Duplex in Lekki Palm City for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 260,000,000",10.0,5,5,Unfurnished,enterprise,5bdrm Duplex in Lekki Palm City for sale
4bdrm Duplex in Jahi Abuja for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),"₦ 350,000,000",2000.0,4,5,Semi-Furnished,enterprise,4bdrm Duplex in Jahi Abuja for sale
4bdrm Townhouse/Terrace in Mabushi for sale,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),"₦ 390,000,000",300.0,4,4,Unfurnished,enterprise,4bdrm Townhouse/Terrace in Mabushi for sale
4bdrm Duplex in Life Camp for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,"₦ 200,000,000",350.0,4,6,Unfurnished,enterprise,4bdrm Duplex in Life Camp for sale
4bdrm House in Ikeja GRA for sale,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,"₦ 800,000,000",1000.0,4,1,Unfurnished,enterprise,4bdrm House in Ikeja GRA for sale
3bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,"₦ 170,000,000",1000.0,3,1,Unfurnished,enterprise,3bdrm Duplex in Ikota for sale
4bdrm Duplex in Alaka Estate for sale,"Surulere, Alaka Estate",Alaka Estate,Surulere,"₦ 450,000,000",1000.0,4,1,Unfurnished,enterprise,4bdrm Duplex in Alaka Estate for sale
4bdrm Block of Flats in Ejigbo for sale,"Ejigbo, Ejigbo / Ejigbo",Ejigbo / Ejigbo,Ejigbo,"₦ 120,000,000",500.0,4,4,Unfurnished,enterprise,4bdrm Block of Flats in Ejigbo for sale
7bdrm Duplex in Galadimawa for sale,"Abuja (FCT), Galadimawa",Galadimawa,Abuja (FCT),"₦ 315,000,000",500.0,7,8,Unfurnished,enterprise,7bdrm Duplex in Galadimawa for sale
7bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 800,000,000",500.0,7,7,Unfurnished,enterprise,7bdrm Duplex in Lekki for sale
3bdrm Maisonette in Osborne Foreshore Estate for sale,"Ikoyi, Osborne Foreshore Estate",Osborne Foreshore Estate,Ikoyi,"₦ 540,000,000",150.0,3,3,Unfurnished,enterprise,3bdrm Maisonette in Osborne Foreshore Estate for sale
3bdrm Duplex in Ilupeju for sale,"Lagos State, Ilupeju",Ilupeju,Lagos State,"₦ 300,000,000",200.0,3,3,Unfurnished,enterprise,3bdrm Duplex in Ilupeju for sale
4bdrm Maisonette in Banana Island for sale,"Ikoyi, Banana Island",Banana Island,Ikoyi,"₦ 4,500,000,000",35.0,4,4,Unfurnished,enterprise,4bdrm Maisonette in Banana Island for sale
6bdrm Duplex in Apo Resettlement for sale,"Apo District, Apo Resettlement",Apo Resettlement,Apo District,"₦ 665,000,000",600.0,6,7,Semi-Furnished,enterprise,6bdrm Duplex in Apo Resettlement for sale
"4bdrm Duplex in Secured Estate, Alakuko for sale","Ifako-Ijaiye, Alakuko",Alakuko,Ifako-Ijaiye,"₦ 270,000,000",280.0,4,4,Semi-Furnished,enterprise,"4bdrm Duplex in Secured Estate, Alakuko for sale"
"5bdrm Duplex in Barnawa Gra Phase 1, Kaduna / Kaduna State for sale","Kaduna State, Kaduna / Kaduna State",Kaduna / Kaduna State,Kaduna State,"₦ 108,000,000",900.0,5,5,Semi-Furnished,enterprise,"5bdrm Duplex in Barnawa Gra Phase 1, Kaduna / Kaduna State for sale"
5bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 1,200,000,000",1000.0,5,1,Unfurnished,enterprise,5bdrm Duplex in Lekki Phase 1 for sale
5bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 1,100,000,000",1000.0,5,1,Unfurnished,enterprise,5bdrm Duplex in Lekki Phase 1 for sale
4bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 280,000,000",300.0,4,4,Semi-Furnished,enterprise,4bdrm Duplex in Lekki for sale
8bdrm Block of Flats in Igando / Ikotun/Igando for sale,"Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,Ikotun/Igando,"₦ 55,000,000",300.0,8,8,Unfurnished,enterprise,8bdrm Block of Flats in Igando / Ikotun/Igando for sale
5bdrm Duplex in Ayobo for sale,"Ipaja, Ayobo",Ayobo,Ipaja,"₦ 70,000,000",167.0,5,6,Unfurnished,enterprise,5bdrm Duplex in Ayobo for sale
5bdrm Duplex in Sangotedo Ajah for sale,"Ajah, Sangotedo",Sangotedo,Ajah,"₦ 400,000,000",400.0,5,5,Semi-Furnished,enterprise,5bdrm Duplex in Sangotedo Ajah for sale
"4bdrm Duplex in Nuga Luxury, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),"₦ 75,000,000",350.0,4,5,Unfurnished,enterprise,"4bdrm Duplex in Nuga Luxury, Lugbe District for sale"
5bdrm Duplex in Abuja (FCT) for sale,Abuja (FCT),Abuja (FCT),,"₦ 390,000,000",400.0,5,5,Unfurnished,enterprise,5bdrm Duplex in Abuja (FCT) for sale
5bdrm House in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 650,000,000",500.0,5,5,Unfurnished,enterprise,5bdrm House in Lekki for sale
"3bdrm Duplex in Harmony Estate Off, Obio-Akpor for sale","Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,"₦ 300,000,000",468.0,3,3,Semi-Furnished,enterprise,"3bdrm Duplex in Harmony Estate Off, Obio-Akpor for sale"
5bdrm Duplex in Guzape Main Abuja for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),"₦ 807,500,000",500.0,5,6,Semi-Furnished,enterprise,5bdrm Duplex in Guzape Main Abuja for sale
"5bdrm Duplex in Secured Estate, Magodo Isheri for sale","Ojodu, Magodo Isheri",Magodo Isheri,Ojodu,"₦ 400,000,000",300.0,5,5,Semi-Furnished,enterprise,"5bdrm Duplex in Secured Estate, Magodo Isheri for sale"
"Furnished 4bdrm Duplex in Centenary City, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,"₦ 200,000,000",500.0,4,5,Furnished,enterprise,"Furnished 4bdrm Duplex in Centenary City, Enugu for sale"
5bdrm Duplex in Adeniyi Jones Ikeja for sale,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,"₦ 750,000,000",600.0,5,6,Semi-Furnished,enterprise,5bdrm Duplex in Adeniyi Jones Ikeja for sale
4bdrm Penthouse in Banana Island Ikoyi for sale,"Ikoyi, Banana Island",Banana Island,Ikoyi,"₦ 2,250,000,000",1000.0,4,5,Semi-Furnished,enterprise,4bdrm Penthouse in Banana Island Ikoyi for sale
5bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,"₦ 600,000,000",1000.0,5,1,Unfurnished,enterprise,5bdrm Duplex in Chevron for sale
5bdrm House in Osapa london for sale,"Lekki, Osapa london",Osapa london,Lekki,"₦ 1,700,000,000",1000.0,5,1,Unfurnished,enterprise,5bdrm House in Osapa london for sale
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 480,000,000",400.0,5,5,Semi-Furnished,enterprise,5bdrm Duplex in Lekki for sale
"3bdrm Apartment in Private Property, Katampe (Main) for sale","Katampe, Katampe (Main)",Katampe (Main),Katampe,"₦ 120,000,000",2200.0,3,3,Unfurnished,enterprise,"3bdrm Apartment in Private Property, Katampe (Main) for sale"
"6bdrm Duplex in Private Property, Katampe Extension for sale","Katampe, Katampe Extension",Katampe Extension,Katampe,"₦ 1,500,000,000",4000.0,6,6,Semi-Furnished,enterprise,"6bdrm Duplex in Private Property, Katampe Extension for sale"
"4bdrm Duplex in Riverview (Tinubu), Berger for sale","Ojodu, Berger",Berger,Ojodu,"₦ 250,000,000",250.0,4,5,Unfurnished,enterprise,"4bdrm Duplex in Riverview (Tinubu), Berger for sale"
5bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,"₦ 530,000,000",500.0,5,5,Unfurnished,enterprise,5bdrm Duplex in Ajah for sale
4bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 250,000,000",250.0,4,4,Unfurnished,enterprise,4bdrm Duplex in Lekki for sale
2bdrm Apartment in Yaba for sale,"Lagos State, Yaba",Yaba,Lagos State,"₦ 150,000,000",250.0,2,2,Unfurnished,enterprise,2bdrm Apartment in Yaba for sale
"3bdrm Bungalow in Rumuosi, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,"₦ 65,000,000",450.0,3,3,Semi-Furnished,enterprise,"3bdrm Bungalow in Rumuosi, Port-Harcourt for sale"
"Furnished 5bdrm Duplex in Ada George, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,"₦ 400,000,000",1860.0,5,5,Furnished,enterprise,"Furnished 5bdrm Duplex in Ada George, Port-Harcourt for sale"
4bdrm Duplex in Guzape Main Abuja for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),"₦ 850,000,000",500.0,4,5,Semi-Furnished,enterprise,4bdrm Duplex in Guzape Main Abuja for sale
4bdrm Duplex in Jahi Abuja for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),"₦ 400,000,000",1500.0,4,5,Semi-Furnished,enterprise,4bdrm Duplex in Jahi Abuja for sale
3bdrm Apartment in Wuye Main Abuja for sale,"Abuja (FCT), Wuye",Wuye,Abuja (FCT),"₦ 180,000,000",1500.0,3,4,Semi-Furnished,enterprise,3bdrm Apartment in Wuye Main Abuja for sale
4bdrm Duplex in Gbalajam-Woji Port for sale,"Port-Harcourt, Woji",Woji,Port-Harcourt,"₦ 330,000,000",400.0,4,5,Semi-Furnished,enterprise,4bdrm Duplex in Gbalajam-Woji Port for sale
5bdrm Duplex in Old Ikoyi for sale,"Ikoyi, Old Ikoyi",Old Ikoyi,Ikoyi,"₦ 6,000,000,000",500.0,5,5,Semi-Furnished,enterprise,5bdrm Duplex in Old Ikoyi for sale
5bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,"₦ 600,000,000",350.0,5,5,Semi-Furnished,enterprise,5bdrm Duplex in Chevron for sale
3bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 160,000,000",500.0,3,3,Unfurnished,enterprise,3bdrm Apartment in Lekki Phase 1 for sale
5bdrm Duplex in Jakande for sale,"Lekki, Jakande",Jakande,Lekki,"₦ 600,000,000",1000.0,5,1,Unfurnished,enterprise,5bdrm Duplex in Jakande for sale
5bdrm Townhouse/Terrace in Jabi for sale,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),"₦ 480,000,000",350.0,5,5,Unfurnished,enterprise,5bdrm Townhouse/Terrace in Jabi for sale
"5bdrm Duplex in Independence Layout, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,"₦ 700,000,000",1200.0,5,6,Unfurnished,enterprise,"5bdrm Duplex in Independence Layout, Enugu for sale"
"3bdrm Bungalow in Pyakasa Axis, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),"₦ 95,000,000",600.0,3,4,Unfurnished,enterprise,"3bdrm Bungalow in Pyakasa Axis, Lugbe District for sale"
Furnished 4bdrm Duplex in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,Katampe,"₦ 650,000,000",500.0,4,5,Furnished,enterprise,Furnished 4bdrm Duplex in Katampe Extension for sale
"5bdrm Duplex in New Road Ada George, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,"₦ 135,000,000",465.0,5,6,Semi-Furnished,enterprise,"5bdrm Duplex in New Road Ada George, Port-Harcourt for sale"
4bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,"₦ 200,000,000",250.0,4,4,Unfurnished,enterprise,4bdrm Duplex in Ikota for sale
Furnished 4bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Ajah,"₦ 180,000,000",500.0,4,4,Furnished,enterprise,Furnished 4bdrm Duplex in Sangotedo for sale
5bdrm Duplex in Chevron Drive Lekki for sale,"Lekki, Chevron",Chevron,Lekki,"₦ 600,000,000",500.0,5,6,Semi-Furnished,enterprise,5bdrm Duplex in Chevron Drive Lekki for sale
2bdrm House in Bode Thomas for sale,"Surulere, Bode Thomas",Bode Thomas,Surulere,"₦ 95,000,000",1000.0,2,1,Unfurnished,enterprise,2bdrm House in Bode Thomas for sale
5bdrm Villa in Apo District for sale,"Abuja (FCT), Apo District",Apo District,Abuja (FCT),"₦ 650,000,000",600.0,5,7,Unfurnished,enterprise,5bdrm Villa in Apo District for sale
6bdrm Duplex in Katampe for sale,"Abuja (FCT), Katampe",Katampe,Abuja (FCT),"₦ 850,000,000",500.0,6,7,Unfurnished,enterprise,6bdrm Duplex in Katampe for sale
5bdrm Duplex in Akobo for sale,"Ibadan, Akobo",Akobo,Ibadan,"₦ 190,000,000",500.0,5,6,Unfurnished,enterprise,5bdrm Duplex in Akobo for sale
5bdrm Duplex in Asokoro for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),"₦ 1,000,000,000",800.0,5,5,Unfurnished,enterprise,5bdrm Duplex in Asokoro for sale
5bdrm Mansion in Osapa london for sale,"Lekki, Osapa london",Osapa london,Lekki,"₦ 1,720,000,000",500.0,5,5,Semi-Furnished,enterprise,5bdrm Mansion in Osapa london for sale
"4bdrm Duplex in Lekki Palm City, Ado / Ajah for sale","Ajah, Ado / Ajah",Ado / Ajah,Ajah,"₦ 230,000,000",200.0,4,4,Semi-Furnished,enterprise,"4bdrm Duplex in Lekki Palm City, Ado / Ajah for sale"
5bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,"₦ 350,000,000",400.0,5,5,Semi-Furnished,enterprise,5bdrm Duplex in Ikota for sale
18bdrm Block of Flats in Wuse 2 Abuja Nigeria for sale,"Abuja (FCT), Wuse 2",Wuse 2,Abuja (FCT),"₦ 7,000,000,000",2700.0,18,2,Unfurnished,enterprise,18bdrm Block of Flats in Wuse 2 Abuja Nigeria for sale
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 500,000,000",450.0,5,5,Semi-Furnished,enterprise,5bdrm Duplex in Lekki for sale
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 480,000,000",450.0,5,5,Unfurnished,enterprise,5bdrm Duplex in Lekki for sale
Furnished 4bdrm Duplex in Lekki Phase 2 for sale,"Lekki, Lekki Phase 2",Lekki Phase 2,Lekki,"₦ 230,000,000",500.0,4,5,Furnished,enterprise,Furnished 4bdrm Duplex in Lekki Phase 2 for sale
4bdrm Duplex in Opebi for sale,"Ikeja, Opebi",Opebi,Ikeja,"₦ 520,000,000",1000.0,4,1,Unfurnished,enterprise,4bdrm Duplex in Opebi for sale
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 1,400,000,000",400.0,5,5,Semi-Furnished,enterprise,5bdrm Duplex in Lekki for sale
3bdrm Apartment in Idu By Nizamiye for sale,"Jiwa, Idu",Idu,Jiwa,"₦ 110,000,000",250.0,3,4,Unfurnished,enterprise,3bdrm Apartment in Idu By Nizamiye for sale
2bdrm Bungalow in Fha Lugbe for sale,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),"₦ 50,000,000",300.0,2,3,Unfurnished,enterprise,2bdrm Bungalow in Fha Lugbe for sale
5bdrm Duplex in Omole Phase 1 for sale,"Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,"₦ 700,000,000",450.0,5,5,Unfurnished,enterprise,5bdrm Duplex in Omole Phase 1 for sale
7bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 2,200,000,000",500.0,7,7,Unfurnished,enterprise,7bdrm Duplex in Lekki for sale
5bdrm Duplex in Abuja (FCT) for sale,Abuja (FCT),Abuja (FCT),,"₦ 2,000,000,000",160.0,5,5,Unfurnished,enterprise,5bdrm Duplex in Abuja (FCT) for sale
Furnished 2bdrm Penthouse in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 180,000,000",150.0,2,2,Furnished,enterprise,Furnished 2bdrm Penthouse in Lekki for sale
Furnished 2bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 270,000,000",150.0,2,2,Furnished,enterprise,Furnished 2bdrm Apartment in Lekki Phase 1 for sale
"3bdrm Bungalow in Ada George, Obio-Akpor for sale","Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,"₦ 100,000,000",465.0,3,3,Semi-Furnished,enterprise,"3bdrm Bungalow in Ada George, Obio-Akpor for sale"
"4bdrm Duplex in Ikota Gra, Lekki for sale","Lagos State, Lekki",Lekki,Lagos State,"₦ 200,000,000",10.0,4,4,Unfurnished,enterprise,"4bdrm Duplex in Ikota Gra, Lekki for sale"
