title,region,region_name,region_parent_name,price,property_size,bedrooms,bathrooms,furnishing,is_boost
2bdrm Apartment in Abraham Adesanya Estate for sale,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Ajah,"₦ 100,000,000",500.0,2,2,Semi-Furnished,diamond
2bdrm Apartment in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,"₦ 75,000,000",500.0,2,2,Semi-Furnished,diamond
5bdrm Duplex in Omole for sale,"Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,"₦ 600,000,000",350.0,5,6,Semi-Furnished,enterprise
3bdrm Villa in Kaura for sale,"Abuja (FCT), Kaura",Kaura,Abuja (FCT),"₦ 120,000,000",11.0,3,3,Semi-Furnished,diamond
4bdrm Duplex in Ikeja GRA for sale,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,"₦ 650,000,000",500.0,4,4,Semi-Furnished,diamond
3bdrm Maisonette in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 170,000,000",500.0,3,3,Semi-Furnished,diamond
5bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,"₦ 420,000,000",400.0,5,6,Unfurnished,diamond
4bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,"₦ 450,000,000",350.0,4,5,Semi-Furnished,enterprise
4bdrm Duplex in Adeniyi Jones Lagos for sale,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,"₦ 320,000,000",150.0,4,5,Semi-Furnished,diamond
4bdrm Duplex in Ogudu GRA for sale,"Ogudu, Ogudu GRA",Ogudu GRA,Ogudu,"₦ 450,000,000",500.0,4,5,Unfurnished,diamond
4bdrm Duplex in Maryland Lagos for sale,"Lagos State, Maryland",Maryland,Lagos State,"₦ 320,000,000",450.0,4,5,Unfurnished,diamond
4bdrm Duplex in Orchid Lekki Lagos for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 180,000,000",250.0,4,5,Unfurnished,diamond
Furnished 5bdrm Duplex in Adeniyi Jones Ikeja for sale,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,"₦ 650,000,000",150.0,5,6,Furnished,diamond
"Furnished 8bdrm Mansion in Detached, Guzape District for sale","Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),"₦ 2,500,000,000",1700.0,8,8,Furnished,enterprise
"5bdrm Duplex in Estate, Lekki for sale","Lagos State, Lekki",Lekki,Lagos State,"₦ 480,000,000",500.0,5,5,Semi-Furnished,enterprise
4bdrm Duplex in Gbagada for sale,"Lagos State, Gbagada",Gbagada,Lagos State,"₦ 280,000,000",500.0,4,4,Unfurnished,enterprise
4bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,"₦ 140,000,000",600.0,4,4,Semi-Furnished,enterprise
"5bdrm Duplex in Orchild Road, Chevron for sale","Lekki, Chevron",Chevron,Lekki,"₦ 400,000,000",500.0,5,5,Semi-Furnished,enterprise
4bdrm Duplex in VGC / Ajah for sale,"Ajah, VGC / Ajah",VGC / Ajah,Ajah,"₦ 300,000,000",500.0,4,4,Unfurnished,enterprise
"5bdrm Duplex in Estate, Guzape District for sale","Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),"₦ 1,100,000,000",2000.0,5,5,Unfurnished,enterprise
4bdrm Duplex in Ikeja for sale,"Lagos State, Ikeja",Ikeja,Lagos State,"₦ 320,000,000",500.0,4,4,Unfurnished,enterprise
"Furnished 3bdrm Block of Flats in Peace Estate, Baruwa for sale","Ipaja, Baruwa",Baruwa,Ipaja,"₦ 135,000,000",600.0,3,3,Furnished,diamond
"Furnished 1bdrm Block of Flats in Okude, Ipaja / Ipaja for sale","Ipaja, Ipaja / Ipaja",Ipaja / Ipaja,Ipaja,"₦ 75,000,000",600.0,1,1,Furnished,diamond
"Furnished 2bdrm Block of Flats in Chief Olubode Estate, Egbeda for sale","Alimosho, Egbeda",Egbeda,Alimosho,"₦ 150,000,000",150.0,2,2,Furnished,diamond
3bdrm Bungalow in Jericho Gra for sale,"Ibadan, Jericho",Jericho,Ibadan,"₦ 85,000,000",400.0,3,3,Unfurnished,diamond
Furnished 20bdrm Maisonette in Wuse Zone 4 for sale,"Wuse, Zone 4 / Wuse",Zone 4 / Wuse,Wuse,"₦ 12,000,000,000",2074.0,20,20,Furnished,diamond
"3bdrm Bungalow in Goldmind Estate, FHA for sale","Lugbe District, FHA",FHA,Lugbe District,"₦ 65,000,000",750.0,3,4,Semi-Furnished,diamond
6bdrm Duplex in Lugbe District. for sale,"Lugbe District, Sabon Lugbe",Sabon Lugbe,Lugbe District,"₦ 85,000,000",600.0,6,7,Unfurnished,diamond
4bdrm Duplex in Lugbe District. for sale,"Lugbe District, Sabon Lugbe",Sabon Lugbe,Lugbe District,"₦ 65,000,000",600.0,4,5,Unfurnished,diamond
3bdrm Block of Flats in Katampe (Main) for sale,"Katampe, Katampe (Main)",Katampe (Main),Katampe,"₦ 150,000,000",300.0,3,3,Semi-Furnished,enterprise
5bdrm Duplex in Apo Resettlement for sale,"Apo District, Apo Resettlement",Apo Resettlement,Apo District,"₦ 580,000,000",600.0,5,5,Unfurnished,enterprise
5bdrm Duplex in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,Katampe,"₦ 1,200,000,000",850.0,5,5,Semi-Furnished,diamond
5bdrm Duplex in Akobo Estate Ibadan for sale,"Ibadan, Akobo",Akobo,Ibadan,"₦ 200,000,000",400.0,5,6,Semi-Furnished,enterprise
3bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 290,000,000",200.0,3,3,Unfurnished,diamond
Furnished 5bdrm Duplex in Oluyole for sale,"Oyo State, Oluyole",Oluyole,Oyo State,"₦ 385,000,000",500.0,5,5,Furnished,enterprise
2bdrm Apartment in Igbo-efon for sale,"Lekki, Igbo-efon",Igbo-efon,Lekki,"₦ 90,000,000",1200.0,2,2,Semi-Furnished,diamond
5bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,"₦ 400,000,000",600.0,5,5,Semi-Furnished,diamond
5bdrm Duplex in Lekki Expressway for sale,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,"₦ 600,000,000",400.0,5,5,Semi-Furnished,diamond
4bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,"₦ 300,000,000",200.0,4,4,Unfurnished,diamond
4bdrm Duplex in Mabushi for sale,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),"₦ 430,000,000",3500.0,4,5,Unfurnished,enterprise
Furnished 4bdrm Duplex in Shell Location for sale,"Port-Harcourt, Shell Location",Shell Location,Port-Harcourt,"₦ 260,000,000",465.0,4,5,Furnished,diamond
2bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 300,000,000",250.0,2,2,Semi-Furnished,enterprise
6bdrm Duplex in Old Ikoyi Lagos for sale,"Ikoyi, Old Ikoyi",Old Ikoyi,Ikoyi,"₦ 2,600,000,000",500.0,6,6,Semi-Furnished,enterprise
"5bdrm Duplex in In A Mini Estate, Off Lekki-Epe Expressway for sale","Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Ajah,"₦ 270,000,000",350.0,5,5,Unfurnished,diamond
"2bdrm Apartment in Surulere Lagos, Western Avenue for sale","Surulere, Western Avenue",Western Avenue,Surulere,"₦ 110,000,000",500.0,2,2,Semi-Furnished,enterprise
3bdrm Apartment in Lekki Phase 1 Lagos for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 340,000,000",500.0,3,3,Semi-Furnished,enterprise
3bdrm Block of Flats in Katampe (Main) for sale,"Katampe, Katampe (Main)",Katampe (Main),Katampe,"₦ 130,000,000",200.0,3,4,Semi-Furnished,enterprise
4bdrm Duplex in Mabushi for sale,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),"₦ 380,000,000",260.0,4,5,Unfurnished,enterprise
4bdrm Duplex in Kaura for sale,"Abuja (FCT), Kaura",Kaura,Abuja (FCT),"₦ 160,000,000",150.0,4,5,Unfurnished,enterprise
4bdrm Duplex in Kado for sale,"Abuja (FCT), Kado",Kado,Abuja (FCT),"₦ 450,000,000",250.0,4,5,Unfurnished,enterprise
3bdrm House in Benin City for sale,"Edo State, Benin City",Benin City,Edo State,"₦ 9,500,000",465.0,3,3,Unfurnished,diamond
Furnished 6bdrm Duplex in Mabushi for sale,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),"₦ 1,200,000,000",800.0,6,7,Furnished,enterprise
2bdrm Block of Flats in Jahi for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),"₦ 120,000,000",100.0,2,3,Unfurnished,enterprise
3bdrm Block of Flats in Mabushi for sale,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),"₦ 230,000,000",180.0,3,5,Unfurnished,enterprise
4bdrm Duplex in Lugbe District for sale,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),"₦ 390,000,000",310.0,4,4,Unfurnished,enterprise
5bdrm Duplex in Asokoro for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),"₦ 3,500,000,000",1000.0,5,8,Semi-Furnished,enterprise
3bdrm Bungalow in Enugu for sale,"Enugu State, Enugu",Enugu,Enugu State,"₦ 45,000,000",500.0,3,2,Semi-Furnished,enterprise
"4bdrm Bungalow in Promiseland Elebu, Akala Express for sale","Ibadan, Akala Express",Akala Express,Ibadan,"₦ 80,000,000",500.0,4,5,Semi-Furnished,diamond
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 750,000,000",350.0,5,5,Semi-Furnished,diamond
3bdrm Maisonette in Off Lekki-Epe Expressway for sale,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Ajah,"₦ 119,542,500",250.0,3,3,Semi-Furnished,diamond
"5bdrm Duplex in Ajah, Lekki for sale","Lagos State, Lekki",Lekki,Lagos State,"₦ 300,000,000",320.0,5,6,Semi-Furnished,enterprise
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 1,400,000,000",400.0,5,6,Semi-Furnished,enterprise
17bdrm Block of Flats in Benin City for sale,"Edo State, Benin City",Benin City,Edo State,"₦ 270,000,000",929.0,17,11,Unfurnished,diamond
Furnished 4bdrm Duplex in Life Camp for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,"₦ 270,000,000",650.0,4,5,Furnished,enterprise
Furnished 3bdrm House in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Ajah,"₦ 120,000,000",500.0,3,3,Furnished,diamond
Furnished 4bdrm Duplex in Maitama for sale,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),"₦ 2,000,000,000",1000.0,4,5,Furnished,enterprise
Furnished 3bdrm House in Central Business District for sale,"Abuja (FCT), Central Business District",Central Business District,Abuja (FCT),"₦ 127,749,840",500.0,3,3,Furnished,diamond
Furnished 5bdrm Duplex in Bunkoro for sale,"Gwarinpa, Bunkoro",Bunkoro,Gwarinpa,"₦ 400,000,000",1000.0,5,5,Furnished,enterprise
5bdrm Duplex in Benin City for sale,"Edo State, Benin City",Benin City,Edo State,"₦ 39,000,000",1860.0,5,6,Unfurnished,diamond
"Furnished 3bdrm Apartment in Oribanwa, Awoyaya for sale","Ibeju, Awoyaya",Awoyaya,Ibeju,"₦ 100,000,000",650.0,3,3,Furnished,enterprise
5bdrm Duplex in Osapa for sale,"Lekki, Osapa london",Osapa london,Lekki,"₦ 1,700,000,000",600.0,5,5,Semi-Furnished,enterprise
5bdrm Duplex in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,"₦ 1,300,000,000",600.0,5,5,Semi-Furnished,enterprise
5bdrm Duplex in Asokoro for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),"₦ 4,500,000,000",1600.0,5,5,Semi-Furnished,enterprise
"3bdrm Apartment in Chois Garden Estate, Abijo for sale","Ibeju, Abijo",Abijo,Ibeju,"₦ 60,000,000",200.0,3,3,Semi-Furnished,enterprise
Furnished 6bdrm Mansion in Asokoro for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),"₦ 6,000,000,000",3000.0,6,7,Furnished,enterprise
"5bdrm Duplex in Harris Drive, VGC / Ajah for sale","Ajah, VGC / Ajah",VGC / Ajah,Ajah,"₦ 450,000,000",100.0,5,5,Unfurnished,enterprise
4bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,"₦ 190,000,000",100.0,4,4,Unfurnished,enterprise
3bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,"₦ 120,000,000",100.0,3,3,Unfurnished,enterprise
4bdrm Duplex in Abraham Adesanya Estate for sale,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Ajah,"₦ 90,000,000",250.0,4,4,Semi-Furnished,enterprise
4bdrm Duplex in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,"₦ 320,000,000",100.0,4,4,Unfurnished,enterprise
6bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 250,000,000",625.0,6,6,Semi-Furnished,enterprise
5bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,"₦ 450,000,000",100.0,5,5,Unfurnished,enterprise
"4bdrm Duplex in Pinnock Beach, Lekki Phase 1 for sale","Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 850,000,000",100.0,4,4,Unfurnished,enterprise
3bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 450,000,000",100.0,3,3,Unfurnished,enterprise
"4bdrm Duplex in Ada George Port, Obio-Akpor for sale","Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,"₦ 280,000,000",450.0,4,4,Unfurnished,enterprise
"Furnished 3bdrm Apartment in Golf Estate, Okuru for sale","Port-Harcourt, Okuru",Okuru,Port-Harcourt,"₦ 115,000,000",300.0,3,3,Furnished,enterprise
"4bdrm Duplex in Estate, Rukpokwu for sale","Port-Harcourt, Rukpokwu",Rukpokwu,Port-Harcourt,"₦ 165,000,000",450.0,4,4,Unfurnished,enterprise
4bdrm Duplex in Ikoyi for sale,"Lagos State, Ikoyi",Ikoyi,Lagos State,"₦ 1,600,000,000",300.0,4,4,Unfurnished,enterprise
2bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 260,000,000",160.0,2,2,Unfurnished,enterprise
4bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 400,000,000",500.0,4,4,Unfurnished,diamond
5bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,"₦ 500,000,000",500.0,5,5,Semi-Furnished,diamond
Furnished 2bdrm Apartment in Nicon Town for sale,"Lekki, Nicon Town",Nicon Town,Lekki,"₦ 219,999,999",210.0,2,2,Furnished,diamond
4bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,"₦ 150,000,000",200.0,4,4,Unfurnished,enterprise
2bdrm Apartment in Ologolo for sale,"Lekki, Ologolo",Ologolo,Lekki,"₦ 150,000,000",180.0,2,2,Unfurnished,enterprise
2bdrm Apartment in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,"₦ 180,000,000",150.0,2,2,Unfurnished,enterprise
3bdrm Maisonette in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 300,000,000",250.0,3,3,Unfurnished,enterprise
4bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 185,000,000",300.0,4,4,Unfurnished,enterprise
2bdrm Maisonette in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,"₦ 250,000,000",500.0,2,2,Unfurnished,diamond
3bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 350,000,000",500.0,3,3,Semi-Furnished,diamond
5bdrm Duplex in Lekki Expressway for sale,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,"₦ 240,000,000",500.0,5,5,Semi-Furnished,diamond
5bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,"₦ 420,000,000",500.0,5,5,Semi-Furnished,diamond
3bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 340,000,000",500.0,3,3,Unfurnished,diamond
3bdrm Apartment in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,"₦ 300,000,000",250.0,3,3,Unfurnished,enterprise
4bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,"₦ 180,000,000",300.0,4,4,Unfurnished,enterprise
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 480,000,000",400.0,5,5,Unfurnished,enterprise
Furnished 2bdrm Apartment in VGC / Ajah for sale,"Ajah, VGC / Ajah",VGC / Ajah,Ajah,"₦ 100,000,000",300.0,2,2,Furnished,enterprise
4bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 450,000,000",600.0,4,4,Semi-Furnished,enterprise
5bdrm Duplex in Osapa london for sale,"Lekki, Osapa london",Osapa london,Lekki,"₦ 550,000,000",600.0,5,5,Unfurnished,enterprise
5bdrm House in Enugu for sale,"Enugu State, Enugu",Enugu,Enugu State,"₦ 250,000,000",590.0,5,6,Semi-Furnished,diamond
"5bdrm Duplex in Lekki Palm City, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,"₦ 340,000,000",500.0,5,5,Semi-Furnished,diamond
"5bdrm Duplex in Heritage Estate, Lekki Phase 1 for sale","Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 280,000,000",600.0,5,5,Semi-Furnished,diamond
3bdrm Duplex in Abraham Adesanya Estate for sale,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Ajah,"₦ 130,000,000",250.0,3,3,Semi-Furnished,diamond
4bdrm Duplex in Wuye for sale,"Abuja (FCT), Wuye",Wuye,Abuja (FCT),"₦ 400,000,000",350.0,4,4,Unfurnished,diamond
5bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,"₦ 750,000,000",500.0,5,5,Semi-Furnished,diamond
6bdrm Duplex in Guzape District for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),"₦ 2,000,000,000",950.0,6,7,Semi-Furnished,diamond
4bdrm Duplex in Guzape District for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),"₦ 300,000,000",1000.0,4,5,Semi-Furnished,diamond
Furnished 12bdrm Apartment in Orita Challenge for sale,"Oyo State, Ibadan",Ibadan,Oyo State,"₦ 210,000,000",700.0,12,14,Furnished,diamond
"4bdrm Bungalow in Idi Igbaro, Eleyele for sale","Ibadan, Eleyele",Eleyele,Ibadan,"₦ 42,000,000",760.0,4,4,Semi-Furnished,diamond
3bdrm Apartment in Victoria Island Extension for sale,"Victoria Island, Victoria Island Extension",Victoria Island Extension,Victoria Island,"₦ 700,000,000",500.0,3,3,Unfurnished,diamond
5bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,"₦ 600,000,000",500.0,5,5,Semi-Furnished,diamond
4bdrm Duplex in Osapa london for sale,"Lekki, Osapa london",Osapa london,Lekki,"₦ 350,000,000",500.0,4,4,Semi-Furnished,diamond
5bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 1,600,000,000",500.0,5,5,Semi-Furnished,diamond
4bdrm Maisonette in Ikoyi S.W for sale,"Ikoyi, Ikoyi S.W",Ikoyi S.W,Ikoyi,"₦ 2,149,680,000",500.0,4,4,Semi-Furnished,diamond
"4bdrm Bungalow in Prime Estate, Obafemi-Owode for sale","Ogun State, Obafemi-Owode",Obafemi-Owode,Ogun State,"₦ 30,000,000",250.0,4,5,Semi-Furnished,enterprise
3bdrm Apartment in Victoria Island Extension for sale,"Victoria Island, Victoria Island Extension",Victoria Island Extension,Victoria Island,"₦ 450,000,000",500.0,3,3,Semi-Furnished,diamond
5bdrm Duplex in Mabushi for sale,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),"₦ 650,000,000",500.0,5,6,Semi-Furnished,diamond
"2bdrm Block of Flats in News Engineering, Dawaki for sale","Gwarinpa, Dawaki",Dawaki,Gwarinpa,"₦ 60,000,000",400.0,2,3,Unfurnished,diamond
5bdrm Duplex in Omole for sale,"Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,"₦ 750,000,000",450.0,5,6,Semi-Furnished,enterprise
"6bdrm Duplex in Efab Metropolis, Gwarinpa for sale","Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),"₦ 550,000,000",900.0,6,6,Unfurnished,enterprise
4bdrm Duplex in Ogudu Gra for sale,"Ogudu, Ogudu GRA",Ogudu GRA,Ogudu,"₦ 550,000,000",400.0,4,6,Unfurnished,diamond
Furnished 3bdrm Duplex in Gbagada Lagos for sale,"Gbagada, Ifako-Gbagada",Ifako-Gbagada,Gbagada,"₦ 210,000,000",150.0,3,4,Furnished,diamond
5bdrm Duplex in Gbagada Lagos for sale,"Gbagada, New Garage / Gbagada",New Garage / Gbagada,Gbagada,"₦ 600,000,000",150.0,5,6,Semi-Furnished,diamond
4bdrm Duplex in Gbagada Lagos for sale,"Gbagada, Ifako-Gbagada",Ifako-Gbagada,Gbagada,"₦ 350,000,000",150.0,4,5,Semi-Furnished,diamond
5bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,"₦ 400,000,000",500.0,5,5,Unfurnished,enterprise
3bdrm Apartment in Lekki Phase1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 250,000,000",620.0,3,3,Semi-Furnished,enterprise
2bdrm Apartment in Ologolo for sale,"Lekki, Ologolo",Ologolo,Lekki,"₦ 90,000,000",500.0,2,2,Semi-Furnished,enterprise
4bdrm Duplex in Off Lekki-Epe Expressway for sale,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Ajah,"₦ 250,000,000",550.0,4,4,Semi-Furnished,enterprise
"9bdrm Mansion in Estate, Guzape District for sale","Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),"₦ 1,000,000,000",1100.0,9,8,Unfurnished,enterprise
"Furnished 5bdrm Duplex in Self Compound, Maitama for sale","Abuja (FCT), Maitama",Maitama,Abuja (FCT),"₦ 1,800,000,000",1500.0,5,5,Furnished,enterprise
Furnished 5bdrm Duplex in Oko-Oba for sale,"Agege, Oko-Oba",Oko-Oba,Agege,"₦ 210,000,000",550.0,5,5,Furnished,diamond
4bdrm Duplex in Bodija for sale,"Ibadan, Bodija",Bodija,Ibadan,"₦ 400,000,000",1200.0,4,4,Unfurnished,enterprise
2bdrm Block of Flats in Dakibiyu for sale,"Abuja (FCT), Dakibiyu",Dakibiyu,Abuja (FCT),"₦ 55,000,000",750.0,2,3,Semi-Furnished,diamond
"3bdrm Bungalow in Goldmind Estate, FHA for sale","Lugbe District, FHA",FHA,Lugbe District,"₦ 35,000,000",750.0,3,3,Unfurnished,diamond
"4bdrm Duplex in Lugbe District., FHA for sale","Lugbe District, FHA",FHA,Lugbe District,"₦ 120,000,000",750.0,4,5,Unfurnished,diamond
"3bdrm Bungalow in Lugbe, FHA for sale","Lugbe District, FHA",FHA,Lugbe District,"₦ 120,000,000",900.0,3,4,Unfurnished,diamond
4bdrm Duplex in Lugbe for sale,"Lugbe District, Sabon Lugbe",Sabon Lugbe,Lugbe District,"₦ 120,000,000",750.0,4,5,Semi-Furnished,diamond
4bdrm Penthouse in Lugbe District. for sale,"Lugbe District, Sabon Lugbe",Sabon Lugbe,Lugbe District,"₦ 60,000,000",700.0,4,5,Unfurnished,diamond
1bdrm Block of Flats in Katampe (Main) for sale,"Katampe, Katampe (Main)",Katampe (Main),Katampe,"₦ 120,000,000",300.0,1,1,Semi-Furnished,enterprise
4bdrm Duplex in Life Camp for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,"₦ 570,000,000",900.0,4,4,Semi-Furnished,diamond
"5bdrm Duplex in Faplin Estate , Lokogoma for sale","Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),"₦ 400,000,000",1000.0,5,6,Unfurnished,diamond
"4bdrm Duplex in Estate, Wuye for sale","Abuja (FCT), Wuye",Wuye,Abuja (FCT),"₦ 750,000,000",1000.0,4,6,Unfurnished,diamond
"6bdrm Duplex in Estate, Katampe Extension for sale","Katampe, Katampe Extension",Katampe Extension,Katampe,"₦ 1,500,000,000",1200.0,6,7,Unfurnished,diamond
5bdrm Duplex in Ado / Ajah for sale,"Ajah, Ado / Ajah",Ado / Ajah,Ajah,"₦ 470,000,000",600.0,5,5,Unfurnished,diamond
5bdrm Duplex in Jabi for sale,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),"₦ 1,100,000,000",500.0,5,5,Unfurnished,diamond
"4bdrm Duplex in Westend Estate, Ikota for sale","Lekki, Ikota",Ikota,Lekki,"₦ 120,000,000",250.0,4,4,Unfurnished,diamond
3bdrm Block of Flats in Governors Road for sale,"Ikotun/Igando, Governors Road",Governors Road,Ikotun/Igando,"₦ 200,000,000",600.0,3,4,Unfurnished,enterprise
4bdrm Block of Flats in Obafemi-Owode for sale,"Ogun State, Obafemi-Owode",Obafemi-Owode,Ogun State,"₦ 85,000,000",1300.0,4,5,Semi-Furnished,enterprise
"Furnished 5bdrm Duplex in Dss Quarters Estate, Idishin for sale","Ibadan, Idishin",Idishin,Ibadan,"₦ 170,000,000",450.0,5,5,Furnished,enterprise
5bdrm Duplex in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,"₦ 600,000,000",1200.0,5,5,Semi-Furnished,diamond
"4bdrm Duplex in Airforce, Bashorun, Akobo for sale","Ibadan, Akobo",Akobo,Ibadan,"₦ 250,000,000",400.0,4,4,Semi-Furnished,enterprise
5bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,"₦ 450,000,000",350.0,5,5,Semi-Furnished,diamond
"Furnished 5bdrm Duplex in Ire Akari, Akala Express for sale","Ibadan, Akala Express",Akala Express,Ibadan,"₦ 180,000,000",400.0,5,5,Furnished,enterprise
2bdrm Apartment in Osapa london for sale,"Lekki, Osapa london",Osapa london,Lekki,"₦ 150,000,000",800.0,2,2,Unfurnished,diamond
5bdrm Duplex in Banana Island for sale,"Ikoyi, Banana Island",Banana Island,Ikoyi,"₦ 5,000,000,000",600.0,5,5,Semi-Furnished,diamond
4bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,"₦ 200,000,000",300.0,4,4,Semi-Furnished,diamond
