Title,region,Region Name,region_parent_name,Price,Property Size,Bedrooms,Bathrooms,Furnishing,Is Boosted,House Type,Region Parent Name
12bdrm Block of Flats in Abule Egba for sale,"Lagos State, Abule Egba",Abule Egba,Lagos State,110000000.0,60.0,12,8,Unfurnished,enterprise,Block Of Flats,Lagos Mainland
3bdrm Penthouse in Happy Land Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Ajah,120000000.0,252.0,3,3,Unfurnished,enterprise,Penthouse,Lagos Island
4bdrm Apartment in Ikeja GRA for sale,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,500000000.0,350.0,4,4,Unfurnished,enterprise,Apartment,Lagos Mainland
2bdrm Apartment in Ogba for sale,"Lagos State, Ogba",Ogba,Lagos State,95000000.0,100.0,2,2,Unfurnished,enterprise,Apartment,Lagos Mainland
"4bdrm Duplex in Peter Odili, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,330000000.0,500.0,4,4,Semi-Furnished,enterprise,Duplex,Rivers State
"5bdrm Duplex in Lekki Palm City, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,190000000.0,10.0,5,5,Unfurnished,enterprise,Duplex,Lagos Island
5bdrm Duplex in Asokoro Main Abuja for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),950000000.0,700.0,5,6,Semi-Furnished,enterprise,Duplex,Abuja (FCT)
5bdrm Duplex in Nta Road Behind Ait for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,130000000.0,466.0,5,7,Semi-Furnished,enterprise,Duplex,Rivers State
4bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,230000000.0,350.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Island
4bdrm Duplex in Citec Mbora for sale,"Abuja (FCT), Mbora",Mbora,Abuja (FCT),250000000.0,350.0,4,5,Unfurnished,enterprise,Duplex,Abuja (FCT)
"18bdrm Block of Flats in River Park Estate, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),460000000.0,1200.0,18,18,Unfurnished,enterprise,Block Of Flats,Abuja (FCT)
4bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,220000000.0,350.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
3bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,130000000.0,10.0,3,3,Unfurnished,enterprise,Duplex,Lagos Island
Furnished 5bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Ajah,150000000.0,500.0,5,6,Furnished,enterprise,Duplex,Lagos Island
2bdrm Apartment in Iwaya for sale,"Yaba, Iwaya",Iwaya,Yaba,100000000.0,400.0,2,2,Unfurnished,enterprise,Apartment,Lagos Mainland
Furnished 3bdrm Apartment in Lekki Phase 2 for sale,"Lekki, Lekki Phase 2",Lekki Phase 2,Lekki,130000000.0,500.0,3,4,Furnished,enterprise,Apartment,Lagos Island
Furnished 2bdrm Apartment in Abraham Adesanya for sale,"Surulere, Abraham Adesanya",Abraham Adesanya,Surulere,97500000.0,500.0,2,2,Furnished,enterprise,Apartment,Lagos Mainland
Furnished 2bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,250000000.0,500.0,2,3,Furnished,enterprise,Apartment,Lagos Island
5bdrm House in Osapa london for sale,"Lekki, Osapa london",Osapa london,Lekki,1650000000.0,1000.0,5,1,Unfurnished,enterprise,House,Lagos Island
3bdrm Apartment in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,300000000.0,400.0,3,3,Semi-Furnished,enterprise,Apartment,Lagos Island
4bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,320000000.0,350.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
"5bdrm Duplex in Centenary City, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,210000000.0,500.0,5,6,Unfurnished,enterprise,Duplex,Enugu State
4bdrm Duplex in Enugu for sale,"Enugu State, Enugu",Enugu,Enugu State,140000000.0,300.0,4,5,Unfurnished,enterprise,Duplex,Enugu State
3bdrm Apartment in Ikeja for sale,"Lagos State, Ikeja",Ikeja,Lagos State,155000000.0,150.0,3,3,Unfurnished,enterprise,Apartment,Lagos Mainland
"4bdrm Duplex in Sangotedo, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,180000000.0,10.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
4bdrm Duplex in Abraham Adesanya Estate for sale,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Ajah,180000000.0,250.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Island
4bdrm Duplex in Abijo for sale,"Ibeju, Abijo",Abijo,Ibeju,221000000.0,3420.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Island
Furnished 4bdrm Duplex in Peter Odili Road for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,380000000.0,400.0,4,4,Furnished,enterprise,Duplex,Rivers State
5bdrm Duplex in Ogudu GRA for sale,"Ogudu, Ogudu GRA",Ogudu GRA,Ogudu,550000000.0,1000.0,5,1,Unfurnished,enterprise,Duplex,Lagos Mainland
2bdrm Apartment in Ologolo Lekki Lagos for sale,"Lekki, Ologolo",Ologolo,Lekki,95000000.0,650.0,2,3,Semi-Furnished,enterprise,Apartment,Lagos Island
5bdrm Duplex in Gwarinpa for sale,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),800000000.0,900.0,5,5,Semi-Furnished,enterprise,Duplex,Abuja (FCT)
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,750000000.0,350.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Island
"4bdrm Duplex in River Park Estate, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),200000000.0,300.0,4,5,Unfurnished,enterprise,Duplex,Abuja (FCT)
4bdrm Bungalow in Eligbolo Off Eliozu for sale,"Port-Harcourt, Eliozu",Eliozu,Port-Harcourt,75000000.0,350.0,4,4,Semi-Furnished,enterprise,Bungalow,Rivers State
"3bdrm Bungalow in Celica Estate, Alakia for sale","Ibadan, Alakia",Alakia,Ibadan,85000000.0,600.0,3,4,Semi-Furnished,enterprise,Bungalow,Oyo State
2bdrm Apartment in Lekki Expressway for sale,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,220000000.0,400.0,2,2,Unfurnished,enterprise,Apartment,Lagos Island
"3bdrm Bungalow in Maryland, Mende for sale","Maryland, Mende",Mende,Maryland,530000000.0,486.0,3,3,Unfurnished,enterprise,Bungalow,Lagos Mainland
4bdrm Duplex in Off Admiralty Way for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,780000000.0,377.0,4,5,Semi-Furnished,enterprise,Duplex,Lagos Island
4bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,350000000.0,350.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Island
4bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,190000000.0,350.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Island
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,480000000.0,400.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Island
Furnished 4bdrm Duplex in Abuja (FCT) for sale,Abuja (FCT),Abuja (FCT),,700000000.0,350.0,4,4,Furnished,enterprise,Duplex,Abuja (FCT)
5bdrm Duplex in Osapa london for sale,"Lekki, Osapa london",Osapa london,Lekki,1500000000.0,400.0,5,5,Unfurnished,enterprise,Duplex,Lagos Island
4bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,160000000.0,350.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
2bdrm Apartment in Victoria Island for sale,"Lagos State, Victoria Island",Victoria Island,Lagos State,300000000.0,150.0,2,2,Unfurnished,enterprise,Apartment,Lagos Island
3bdrm Apartment in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,500000000.0,250.0,3,3,Unfurnished,enterprise,Apartment,Lagos Island
"4bdrm Duplex in Engr. Lere Adigun, Ibadan for sale","Oyo State, Ibadan",Ibadan,Oyo State,370000000.0,450.0,4,4,Semi-Furnished,enterprise,Duplex,Oyo State
6bdrm Duplex in Asokoro Main Abuja for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),1500000000.0,600.0,6,7,Semi-Furnished,enterprise,Duplex,Abuja (FCT)
"Furnished 2bdrm Apartment in Mojisola Onikoyi, Lekki Phase 1 for sale","Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,650000000.0,600.0,2,3,Furnished,enterprise,Apartment,Lagos Island
Furnished 4bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Ajah,220000000.0,500.0,4,5,Furnished,enterprise,Duplex,Lagos Island
4bdrm House in Lafiaji for sale,"Lekki, Lafiaji",Lafiaji,Lekki,155000000.0,1000.0,4,1,Unfurnished,enterprise,House,Lagos Island
5bdrm House in Osapa London Lekki for sale,"Lekki, Osapa london",Osapa london,Lekki,1720000000.0,1000.0,5,6,Semi-Furnished,enterprise,House,Lagos Island
"4bdrm Duplex in Kayfarm Estate, Ifako-Ogba for sale","Ogba, Ifako-Ogba",Ifako-Ogba,Ogba,255000000.0,450.0,4,4,Unfurnished,enterprise,Duplex,Lagos Mainland
"4bdrm Apartment in Victoria Island, Kofo Abayomi for sale","Victoria Island, Kofo Abayomi",Kofo Abayomi,Victoria Island,2250000000.0,1000.0,4,5,Semi-Furnished,enterprise,Apartment,Lagos Island
4bdrm Duplex in Labak Estate for sale,"Lagos State, Abule Egba",Abule Egba,Lagos State,200000000.0,557.0,4,5,Unfurnished,enterprise,Duplex,Lagos Mainland
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,400000000.0,350.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Island
"4bdrm Duplex in Golf Annex, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,130000000.0,400.0,4,5,Unfurnished,enterprise,Duplex,Enugu State
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,2000000000.0,400.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Island
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,700000000.0,350.0,5,5,Unfurnished,enterprise,Duplex,Lagos Island
5bdrm Duplex in Osapa london for sale,"Lekki, Osapa london",Osapa london,Lekki,1750000000.0,350.0,5,5,Unfurnished,enterprise,Duplex,Lagos Island
4bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,120000000.0,350.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
"4bdrm Duplex in Royal Garden Estate, Obio-Akpor for sale","Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,250000000.0,300.0,4,4,Semi-Furnished,enterprise,Duplex,Rivers State
4bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Ajah,360000000.0,350.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Island
4bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Ajah,180000000.0,400.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
5bdrm House in Chevron Drive Lekki for sale,"Lekki, Chevron",Chevron,Lekki,800000000.0,600.0,5,6,Semi-Furnished,enterprise,House,Lagos Island
5bdrm Duplex in Megamond Estate for sale,"Lekki, Ikota",Ikota,Lekki,650000000.0,500.0,5,6,Semi-Furnished,enterprise,Duplex,Lagos Island
5bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,1500000000.0,400.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Island
"5bdrm Duplex in River Park Estate, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),300000000.0,550.0,5,6,Unfurnished,enterprise,Duplex,Abuja (FCT)
4bdrm Duplex in Guzape District for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),400000000.0,300.0,4,4,Semi-Furnished,enterprise,Duplex,Abuja (FCT)
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,350000000.0,250.0,5,5,Unfurnished,enterprise,Duplex,Lagos Island
4bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,750000000.0,250.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
5bdrm Duplex in Ojodu for sale,"Lagos State, Ojodu",Ojodu,Lagos State,400000000.0,550.0,5,5,Unfurnished,enterprise,Duplex,Lagos Mainland
4bdrm Duplex in Gbalajam Woji for sale,"Port-Harcourt, Woji",Woji,Port-Harcourt,330000000.0,330.0,4,4,Semi-Furnished,enterprise,Duplex,Rivers State
4bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,100000000.0,250.0,4,4,Semi-Furnished,diamond,Duplex,Lagos Island
"3bdrm Duplex in Naf Harmony Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,300000000.0,465.0,3,4,Semi-Furnished,enterprise,Duplex,Rivers State
5bdrm Duplex in Ada George Port for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,400000000.0,955.0,5,7,Semi-Furnished,enterprise,Duplex,Rivers State
"Furnished 3bdrm Block of Flats in Kings Court, Ikeja GRA for sale","Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,450000000.0,600.0,3,3,Furnished,enterprise,Block Of Flats,Lagos Mainland
5bdrm Duplex in Osapa London Lekki for sale,"Lekki, Osapa london",Osapa london,Lekki,1650000000.0,1000.0,5,6,Semi-Furnished,enterprise,Duplex,Lagos Island
"5bdrm Duplex in Naf Valley Estate, Asokoro for sale","Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),650000000.0,820.0,5,5,Unfurnished,enterprise,Duplex,Abuja (FCT)
5bdrm Duplex in Omole Phase 1 for sale,"Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,850000000.0,400.0,5,5,Unfurnished,enterprise,Duplex,Lagos Mainland
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,1300000000.0,500.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Island
4bdrm Duplex in Guzape District for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),450000000.0,200.0,4,4,Semi-Furnished,enterprise,Duplex,Abuja (FCT)
5bdrm Duplex in Off Lekki-Epe Expressway for sale,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Ajah,700000000.0,450.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Island
5bdrm Duplex in Maitama for sale,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),2000000000.0,700.0,5,6,Unfurnished,enterprise,Duplex,Abuja (FCT)
3bdrm Duplex in Pen Cinema for sale,"Agege, Pen Cinema",Pen Cinema,Agege,140000000.0,1000.0,3,1,Unfurnished,enterprise,Duplex,Lagos Mainland
2bdrm Apartment in Alausa Ikeja Lagos for sale,"Ikeja, Alausa",Alausa,Ikeja,230000000.0,1000.0,2,2,Semi-Furnished,enterprise,Apartment,Lagos Mainland
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,470000000.0,400.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Island
Furnished 4bdrm Duplex in Sangotedo Lagos for sale,"Ajah, Sangotedo",Sangotedo,Ajah,240000000.0,767.0,4,3,Furnished,enterprise,Duplex,Lagos Island
4bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,170000000.0,250.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
5bdrm Duplex in Ojodu for sale,"Lagos State, Ojodu",Ojodu,Lagos State,580000000.0,400.0,5,5,Unfurnished,enterprise,Duplex,Lagos Mainland
"3bdrm Bungalow in Ada George, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,100000000.0,465.0,3,3,Semi-Furnished,enterprise,Bungalow,Rivers State
5bdrm Duplex in Lekki Palm City for sale,"Lagos State, Lekki",Lekki,Lagos State,260000000.0,10.0,5,5,Unfurnished,enterprise,Duplex,Lagos Island
3bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,170000000.0,1000.0,3,1,Unfurnished,enterprise,Duplex,Lagos Island
4bdrm Duplex in Alaka Estate for sale,"Surulere, Alaka Estate",Alaka Estate,Surulere,450000000.0,1000.0,4,1,Unfurnished,enterprise,Duplex,Lagos Mainland
4bdrm House in Old Ikoyi for sale,"Ikoyi, Old Ikoyi",Old Ikoyi,Ikoyi,450000000.0,1000.0,4,1,Unfurnished,enterprise,House,Lagos Island
4bdrm House in Ikeja GRA for sale,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,800000000.0,1000.0,4,1,Unfurnished,enterprise,House,Lagos Mainland
4bdrm Duplex in Life Camp for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,200000000.0,350.0,4,6,Unfurnished,enterprise,Duplex,Abuja (FCT)
"5bdrm Duplex in Efab City Estate, Life Camp for sale","Gwarinpa, Life Camp",Life Camp,Gwarinpa,400000000.0,620.0,5,5,Semi-Furnished,enterprise,Duplex,Abuja (FCT)
4bdrm Block of Flats in Ejigbo for sale,"Ejigbo, Ejigbo / Ejigbo",Ejigbo / Ejigbo,Ejigbo,120000000.0,500.0,4,4,Unfurnished,enterprise,Block Of Flats,Lagos Mainland
7bdrm Duplex in Galadimawa for sale,"Abuja (FCT), Galadimawa",Galadimawa,Abuja (FCT),315000000.0,500.0,7,8,Unfurnished,enterprise,Duplex,Abuja (FCT)
3bdrm Maisonette in Osborne Foreshore Estate for sale,"Ikoyi, Osborne Foreshore Estate",Osborne Foreshore Estate,Ikoyi,540000000.0,150.0,3,3,Unfurnished,enterprise,Maisonette,Lagos Island
7bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,800000000.0,500.0,7,7,Unfurnished,enterprise,Duplex,Lagos Island
3bdrm Duplex in Ilupeju for sale,"Lagos State, Ilupeju",Ilupeju,Lagos State,300000000.0,200.0,3,3,Unfurnished,enterprise,Duplex,Lagos Mainland
6bdrm Duplex in Apo Resettlement for sale,"Apo District, Apo Resettlement",Apo Resettlement,Apo District,665000000.0,600.0,6,7,Semi-Furnished,enterprise,Duplex,Abuja (FCT)
"5bdrm Duplex in Barnawa Gra Phase 1, Kaduna / Kaduna State for sale","Kaduna State, Kaduna / Kaduna State",Kaduna / Kaduna State,Kaduna State,108000000.0,900.0,5,5,Semi-Furnished,enterprise,Duplex,Kaduna State
5bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,1100000000.0,1000.0,5,1,Unfurnished,enterprise,Duplex,Lagos Island
5bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,1200000000.0,1000.0,5,1,Unfurnished,enterprise,Duplex,Lagos Island
4bdrm Duplex in Opebi Ikeja Lagos for sale,"Ikeja, Opebi",Opebi,Ikeja,370000000.0,2000.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Mainland
4bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,280000000.0,300.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Island
5bdrm Duplex in Ayobo for sale,"Ipaja, Ayobo",Ayobo,Ipaja,70000000.0,167.0,5,6,Unfurnished,enterprise,Duplex,Lagos Mainland
6bdrm Duplex in Lokogoma for sale,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),330000000.0,600.0,6,7,Unfurnished,enterprise,Duplex,Abuja (FCT)
"5bdrm Duplex in Bricks Garden, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),90000000.0,500.0,5,6,Unfurnished,enterprise,Duplex,Abuja (FCT)
5bdrm Duplex in Sangotedo Ajah for sale,"Ajah, Sangotedo",Sangotedo,Ajah,400000000.0,400.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Island
"4bdrm Duplex in Nuga Luxury, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),75000000.0,350.0,4,5,Unfurnished,enterprise,Duplex,Abuja (FCT)
5bdrm House in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,650000000.0,500.0,5,5,Unfurnished,enterprise,House,Lagos Island
5bdrm Duplex in Abuja (FCT) for sale,Abuja (FCT),Abuja (FCT),,390000000.0,400.0,5,5,Unfurnished,enterprise,Duplex,Abuja (FCT)
"4bdrm Duplex in Choose Estate Off, Rumuosi for sale","Port-Harcourt, Rumuosi",Rumuosi,Port-Harcourt,120000000.0,320.0,4,4,Semi-Furnished,enterprise,Duplex,Rivers State
"3bdrm Duplex in Harmony Estate Off, Obio-Akpor for sale","Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,300000000.0,468.0,3,3,Semi-Furnished,enterprise,Duplex,Rivers State
5bdrm Duplex in Guzape Main Abuja for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),807500000.0,500.0,5,6,Semi-Furnished,enterprise,Duplex,Abuja (FCT)
"Furnished 4bdrm Duplex in Centenary City, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,200000000.0,500.0,4,5,Furnished,enterprise,Duplex,Enugu State
4bdrm Penthouse in Banana Island Ikoyi for sale,"Ikoyi, Banana Island",Banana Island,Ikoyi,2250000000.0,1000.0,4,5,Semi-Furnished,enterprise,Penthouse,Lagos Island
5bdrm Duplex in Adeniyi Jones Ikeja for sale,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,750000000.0,600.0,5,6,Semi-Furnished,enterprise,Duplex,Lagos Mainland
"6bdrm Duplex in Private Property, Katampe Extension for sale","Katampe, Katampe Extension",Katampe Extension,Katampe,1500000000.0,4000.0,6,6,Semi-Furnished,enterprise,Duplex,Abuja (FCT)
"3bdrm Apartment in Private Property, Katampe (Main) for sale","Katampe, Katampe (Main)",Katampe (Main),Katampe,120000000.0,2200.0,3,3,Unfurnished,enterprise,Apartment,Abuja (FCT)
2bdrm Apartment in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,100000000.0,300.0,2,2,Semi-Furnished,enterprise,Apartment,Lagos Island
"4bdrm Duplex in Riverview (Tinubu), Berger for sale","Ojodu, Berger",Berger,Ojodu,250000000.0,250.0,4,5,Unfurnished,enterprise,Duplex,Lagos Mainland
"4bdrm Bungalow in Royal Garden, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),80000000.0,400.0,4,5,Unfurnished,enterprise,Bungalow,Abuja (FCT)
2bdrm Apartment in Yaba for sale,"Lagos State, Yaba",Yaba,Lagos State,150000000.0,250.0,2,2,Unfurnished,enterprise,Apartment,Lagos Mainland
5bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,530000000.0,500.0,5,5,Unfurnished,enterprise,Duplex,Lagos Island
"Furnished 5bdrm Duplex in Ada George, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,400000000.0,1860.0,5,5,Furnished,enterprise,Duplex,Rivers State
4bdrm Duplex in Guzape Main Abuja for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),850000000.0,500.0,4,5,Semi-Furnished,enterprise,Duplex,Abuja (FCT)
4bdrm Duplex in Gbalajam-Woji Port for sale,"Port-Harcourt, Woji",Woji,Port-Harcourt,330000000.0,400.0,4,5,Semi-Furnished,enterprise,Duplex,Rivers State
"Furnished 4bdrm Apartment in Victoria Crest 2, Chevron for sale","Lekki, Chevron",Chevron,Lekki,240000000.0,300.0,4,5,Furnished,enterprise,Apartment,Lagos Island
3bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,160000000.0,500.0,3,3,Unfurnished,enterprise,Apartment,Lagos Island
5bdrm Duplex in Jakande for sale,"Lekki, Jakande",Jakande,Lekki,600000000.0,1000.0,5,1,Unfurnished,enterprise,Duplex,Lagos Island
"3bdrm Bungalow in Pyakasa Axis, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),95000000.0,600.0,3,4,Unfurnished,enterprise,Bungalow,Abuja (FCT)
"6bdrm Duplex in Country Home, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),93000000.0,450.0,6,7,Unfurnished,enterprise,Duplex,Abuja (FCT)
"5bdrm Duplex in Independence Layout, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,700000000.0,1200.0,5,6,Unfurnished,enterprise,Duplex,Enugu State
Furnished 4bdrm Duplex in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,Katampe,650000000.0,500.0,4,5,Furnished,enterprise,Duplex,Abuja (FCT)
4bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,200000000.0,250.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
"5bdrm Duplex in New Road Ada George, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,135000000.0,465.0,5,6,Semi-Furnished,enterprise,Duplex,Rivers State
Furnished 4bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Ajah,180000000.0,500.0,4,4,Furnished,enterprise,Duplex,Lagos Island
